header	CDS length	ramp length	non-ramp min mean	ramp min mean	ramp strength	num ramp region status changing mutations	num non-ramp region status changing mutations	num reasonably valid ramp mutations	num reasonably valid non-ramp mutations	ramp robustness
>lcl|NC_001141.2_cds_NP_012261.1_2855 [gene=EPS1] [locus_tag=YIL005W] [db_xref=SGD:S000001267,GeneID:854812] [protein=protein disulfide isomerase EPS1] [protein_id=NP_012261.1] [location=345692..347797] [gbkey=CDS]	2106	-1	-1.8809917735960457	-1.5506868797137068	-0.33030489388233897	2	0	295	0	-0.9932203389830508
>lcl|NC_001145.3_cds_NP_014029.1_4545 [gene=ADE4] [locus_tag=YMR300C] [db_xref=SGD:S000004915,GeneID:855346] [protein=amidophosphoribosyltransferase] [protein_id=NP_014029.1] [location=complement(865559..867091)] [gbkey=CDS]	1533	-1	-1.6526516106728855	-1.1559832007382491	-0.49666840993463635	8	0	213	0	-0.9624413145539906
>lcl|NC_001139.9_cds_NP_011575.1_2174 [gene=ADE6] [locus_tag=YGR061C] [db_xref=SGD:S000003293,GeneID:852952] [protein=phosphoribosylformylglycinamidine synthase] [protein_id=NP_011575.1] [location=complement(611889..615965)] [gbkey=CDS]	4077	309	-1.681526426605498	-1.7093573388331946	0.027830912227696736	18	50	58	6234	0.989192625556262
>lcl|NC_001133.9_cds_NP_009409.1_77 [gene=ADE1] [locus_tag=YAR015W] [db_xref=SGD:S000000070,GeneID:851272] [protein=phosphoribosylaminoimidazolesuccinocarboxamide synthase] [protein_id=NP_009409.1] [location=169375..170295] [gbkey=CDS]	921	-1	-2.2296594522674	-0.9298810342839361	-1.2997784179834637	0	0	151	0	-1.0
>lcl|NC_001147.6_cds_NP_014771.3_5261 [gene=ADE2] [locus_tag=YOR128C] [db_xref=SGD:S000005654,GeneID:854295] [protein=phosphoribosylaminoimidazole carboxylase ADE2] [protein_id=NP_014771.3] [location=complement(564476..566191)] [gbkey=CDS]	1716	-1	-1.5931550402169328	-0.5156054770495363	-1.0775495631673966	0	0	247	0	-1.0
>lcl|NC_001139.9_cds_NP_011720.3_2315 [gene=ADE3] [locus_tag=YGR204W] [db_xref=SGD:S000003436,GeneID:853118] [protein=trifunctional formate-tetrahydrofolate ligase/methenyltetrahydrofolate cyclohydrolase/methylenetetrahydrofolate dehydrogenase ADE3] [protein_id=NP_011720.3] [location=905934..908774] [gbkey=CDS]	2841	-1	-2.067941759327862	-1.914352977115914	-0.15358878221194816	4	0	411	0	-0.9902676399026764
>lcl|NC_001145.3_cds_NP_013927.1_4442 [gene=ROT1] [locus_tag=YMR200W] [db_xref=SGD:S000004813,GeneID:855240] [protein=Rot1p] [protein_id=NP_013927.1] [location=664752..665522] [gbkey=CDS]	771	-1	-1.8084113978188423	-1.5025226036812982	-0.3058887941375441	1	0	126	0	-0.9920634920634921
>lcl|NC_001144.5_cds_NP_013165.1_3708 [gene=PER33] [locus_tag=YLR064W] [db_xref=SGD:S000004054,GeneID:850753] [protein=Per33p] [protein_id=NP_013165.1] [location=265456..266277] [gbkey=CDS]	822	-1	-1.4510471337023398	-0.5332878556672719	-0.917759278035068	0	0	130	0	-1.0
>lcl|NC_001134.8_cds_NP_009788.3_435 [gene=ROT2] [locus_tag=YBR229C] [db_xref=SGD:S000000433,GeneID:852530] [protein=glucan 1,3-alpha-glucosidase ROT2] [protein_id=NP_009788.3] [location=complement(676357..679221)] [gbkey=CDS]	2865	-1	-1.8805820761099759	-1.6962579061078547	-0.1843241700021212	3	0	351	0	-0.9914529914529915
>lcl|NC_001136.10_cds_NP_010696.3_1321 [gene=ADE8] [locus_tag=YDR408C] [db_xref=SGD:S000002816,GeneID:852017] [protein=phosphoribosylglycinamide formyltransferase] [protein_id=NP_010696.3] [location=complement(1288215..1288859)] [gbkey=CDS]	645	-1	-2.0041411195909045	-0.21576664922516406	-1.7883744703657405	2	0	114	0	-0.9824561403508771
>lcl|NC_001139.9_cds_NP_011519.3_2115 [gene=TFG2] [locus_tag=YGR005C] [db_xref=SGD:S000003237,GeneID:852888] [protein=transcription factor IIF subunit TFG2] [protein_id=NP_011519.3] [location=complement(504657..505859)] [gbkey=CDS]	1203	-1	-1.583156135958987	-1.5761140400134241	-0.007042095945562821	13	12	160	30	-0.868421052631579
>lcl|NC_001139.9_cds_NP_011702.1_2298 [gene=TFG1] [locus_tag=YGR186W] [db_xref=SGD:S000003418,GeneID:853098] [protein=transcription factor IIF subunit TFG1] [protein_id=NP_011702.1] [location=867774..869981] [gbkey=CDS]	2208	-1	-1.5056416086239466	-1.4037484444861141	-0.10189316413783245	1	0	335	0	-0.9970149253731343
>lcl|NC_001139.9_cds_NP_001335777.1_2027 [locus_tag=YGL088W] [db_xref=SGD:S000003056,GeneID:852792] [protein=hypothetical protein] [protein_id=NP_001335777.1] [location=345836..346201] [gbkey=CDS]	366	-1	-1.1097244221173508	-0.9572091168721938	-0.152515305245157	5	11	49	84	-0.8796992481203008
>lcl|NC_001148.4_cds_NP_015342.1_5811 [gene=DSS4] [locus_tag=YPR017C] [db_xref=SGD:S000006221,GeneID:856128] [protein=guanine nucleotide exchange factor DSS4] [protein_id=NP_015342.1] [location=complement(593486..593917)] [gbkey=CDS]	432	-1	-1.4026582859950782	-1.3666944241296104	-0.03596386186546785	8	0	77	0	-0.8961038961038961
>lcl|NC_001147.6_cds_NP_014960.1_5440 [gene=SFG1] [locus_tag=YOR315W] [db_xref=SGD:S000005842,GeneID:854493] [protein=Sfg1p] [protein_id=NP_014960.1] [location=904760..905800] [gbkey=CDS]	1041	117	-1.1158340232404038	-1.2003498420506302	0.0845158188102264	9	9	73	1363	0.9874651810584958
>lcl|NC_001145.3_cds_NP_014014.1_4532 [gene=DSS1] [locus_tag=YMR287C] [db_xref=SGD:S000004900,GeneID:855331] [protein=Dss1p] [protein_id=NP_014014.1] [location=complement(842436..845345)] [gbkey=CDS]	2910	-1	-1.743857119256867	-1.529958072509758	-0.21389904674710913	3	0	340	0	-0.9911764705882353
>lcl|NC_001143.9_cds_NP_012821.2_3378 [gene=HSL1] [locus_tag=YKL101W] [db_xref=SGD:S000001584,GeneID:853760] [protein=protein kinase HSL1] [protein_id=NP_012821.2] [location=248920..253476] [gbkey=CDS]	4557	-1	-1.7295997640800602	-1.4576197096364634	-0.27198005444359685	0	0	565	0	-1.0
>lcl|NC_001134.8_cds_NP_009691.1_339 [gene=HSL7] [locus_tag=YBR133C] [db_xref=SGD:S000000337,GeneID:852431] [protein=protein arginine N-methyltransferase] [protein_id=NP_009691.1] [location=complement(501804..504287)] [gbkey=CDS]	2484	-1	-1.5805758582186966	-1.4470585739964192	-0.13351728422227738	3	0	324	0	-0.9907407407407407
>lcl|NC_001136.10_cds_NP_010364.1_988 [gene=PET100] [locus_tag=YDR079W] [db_xref=SGD:S000002486,GeneID:851651] [protein=Pet100p] [protein_id=NP_010364.1] [location=603064..603399] [gbkey=CDS]	336	-1	-1.401310698036933	-0.5912565261939046	-0.8100541718430284	4	0	69	0	-0.9420289855072463
>lcl|NC_001142.9_cds_NP_001335788.1_3232 [locus_tag=YJR128W] [db_xref=SGD:S000003889,GeneID:853591] [protein=hypothetical protein] [protein_id=NP_001335788.1] [location=662921..663280] [gbkey=CDS]	360	-1	-1.7664563147003678	0.9129732917710873	-2.679429606471455	0	0	64	468	-1.0
>lcl|NC_001148.4_cds_NP_015296.1_5767 [gene=SUV3] [locus_tag=YPL029W] [db_xref=SGD:S000005950,GeneID:856078] [protein=ATP-dependent RNA helicase SUV3] [protein_id=NP_015296.1] [location=495506..497719] [gbkey=CDS]	2214	-1	-1.7299350516324163	-1.560867612944621	-0.16906743868779528	3	0	244	0	-0.9877049180327869
>lcl|NC_001140.6_cds_NP_011970.1_2563 [gene=KIC1] [locus_tag=YHR102W] [db_xref=SGD:S000001144,GeneID:856502] [protein=putative serine/threonine protein kinase KIC1] [protein_id=NP_011970.1] [location=316572..319814] [gbkey=CDS]	3243	-1	-1.5131444712385589	-1.3912435363147209	-0.12190093492383802	1	0	402	0	-0.9975124378109452
>lcl|NC_001148.4_cds_NP_015208.1_5681 [gene=IDI1] [locus_tag=YPL117C] [db_xref=SGD:S000006038,GeneID:855986] [protein=isopentenyl-diphosphate delta-isomerase IDI1] [protein_id=NP_015208.1] [location=complement(327864..328730)] [gbkey=CDS]	867	72	-1.3739083131544552	-1.3930737682953505	0.019165455140895293	28	64	49	1351	0.9342857142857143
>lcl|NC_001148.4_cds_NP_015490.1_5951 [gene=MMS1] [locus_tag=YPR164W] [db_xref=SGD:S000006368,GeneID:856293] [protein=Mms1p] [protein_id=NP_015490.1] [location=870703..874926] [gbkey=CDS]	4224	-1	-1.573337482493721	-1.4080402464397144	-0.1652972360540066	2	0	520	0	-0.9961538461538462
>lcl|NC_001135.5_cds_NP_065436.1_552 [gene=HBN1] [locus_tag=YCL026C-B] [db_xref=SGD:S000007548,GeneID:850331] [protein=putative nitroreductase] [protein_id=NP_065436.1] [location=complement(73405..73986)] [gbkey=CDS]	582	-1	-2.212549234121181	-0.2583435825079064	-1.9542056516132749	4	0	135	0	-0.9703703703703703
>lcl|NC_001139.9_cds_NP_011356.1_1960 [locus_tag=YGL159W] [db_xref=SGD:S000003127,GeneID:852717] [protein=hypothetical protein] [protein_id=NP_011356.1] [location=202721..203833] [gbkey=CDS]	1113	-1	-1.3032275420181676	-1.1595064664364525	-0.1437210755817151	3	0	175	0	-0.9828571428571429
>lcl|NC_001136.10_cds_NP_010417.3_1042 [locus_tag=YDR132C] [db_xref=SGD:S000002539,GeneID:851710] [protein=hypothetical protein] [protein_id=NP_010417.3] [location=complement(718816..720303)] [gbkey=CDS]	1488	-1	-1.531640692029844	-0.38238190139345163	-1.1492587906363925	0	0	197	0	-1.0
>lcl|NC_001144.5_cds_NP_013156.1_3700 [gene=SPT8] [locus_tag=YLR055C] [db_xref=SGD:S000004045,GeneID:850744] [protein=SAGA complex subunit SPT8] [protein_id=NP_013156.1] [location=complement(251272..253080)] [gbkey=CDS]	1809	-1	-1.8712136217898596	-1.2392856650927118	-0.6319279566971479	0	0	276	0	-1.0
>lcl|NC_001138.5_cds_NP_116683.1_1828 [gene=ECO1] [locus_tag=YFR027W] [db_xref=SGD:S000001923,GeneID:850584] [protein=Eco1p] [protein_id=NP_116683.1] [location=207452..208297] [gbkey=CDS]	846	75	-1.7042240085363707	-1.8058808631467507	0.10165685461037999	17	12	53	1072	0.9742222222222222
>lcl|NC_001136.10_cds_NP_010680.1_1307 [gene=SPT3] [locus_tag=YDR392W] [db_xref=SGD:S000002800,GeneID:852001] [protein=transcriptional regulator SPT3] [protein_id=NP_010680.1] [location=1258696..1259709] [gbkey=CDS]	1014	-1	-1.695551835640651	-0.48357344119248696	-1.211978394448164	0	0	162	0	-1.0
>lcl|NC_001137.3_cds_NP_011088.1_1699 [gene=SPT2] [locus_tag=YER161C] [db_xref=SGD:S000000963,GeneID:856908] [protein=Spt2p] [protein_id=NP_011088.1] [location=complement(499347..500348)] [gbkey=CDS]	1002	48	-1.5892274370140254	-1.814302726284021	0.22507528926999565	0	0	63	1446	1.0
>lcl|NC_001145.3_cds_NP_013703.1_4226 [gene=SPT5] [locus_tag=YML010W] [db_xref=SGD:S000004470,GeneID:854999] [protein=transcription elongation factor SPT5] [protein_id=NP_013703.1] [location=247677..250868] [gbkey=CDS]	3192	-1	-1.663210852683901	-1.6108602845366666	-0.05235056814723427	12	0	398	0	-0.9698492462311558
>lcl|NC_001139.9_cds_NP_011577.3_2176 [gene=SPT4] [locus_tag=YGR063C] [db_xref=SGD:S000003295,GeneID:852955] [protein=transcription elongation factor SPT4] [protein_id=NP_011577.3] [location=complement(617516..617824)] [gbkey=CDS]	309	48	-1.283817544237216	-1.3506560209713048	0.06683847673408883	23	28	37	396	0.8822170900692841
>lcl|NC_001134.8_cds_NP_009637.1_288 [gene=SPT7] [locus_tag=YBR081C] [db_xref=SGD:S000000285,GeneID:852373] [protein=SAGA histone acetyltransferase complex subunit SPT7] [protein_id=NP_009637.1] [location=complement(401253..405251)] [gbkey=CDS]	3999	-1	-1.6622184793119308	-1.6297314821245377	-0.03248699718739312	5	0	486	0	-0.9897119341563786
>lcl|NC_001139.9_cds_NP_011631.1_2225 [gene=SPT6] [locus_tag=YGR116W] [db_xref=SGD:S000003348,GeneID:853011] [protein=chromatin-remodeling histone chaperone SPT6] [protein_id=NP_011631.1] [location=720409..724764] [gbkey=CDS]	4356	-1	-1.754523516706135	-1.144584196501123	-0.6099393202050121	0	0	604	0	-1.0
>lcl|NC_001148.4_cds_NP_015100.2_5576 [gene=MMT2] [locus_tag=YPL224C] [db_xref=SGD:S000006145,GeneID:855877] [protein=Mmt2p] [protein_id=NP_015100.2] [location=complement(126634..128088)] [gbkey=CDS]	1455	-1	-1.7387313746456179	-1.2024857771323867	-0.5362455975132312	0	0	180	0	-1.0
>lcl|NC_001145.3_cds_NP_013902.1_4417 [gene=MMT1] [locus_tag=YMR177W] [db_xref=SGD:S000004789,GeneID:855215] [protein=Mmt1p] [protein_id=NP_013902.1] [location=616566..618098] [gbkey=CDS]	1533	-1	-1.445452335825216	-1.3264565769700984	-0.1189957588551176	3	0	187	0	-0.983957219251337
>lcl|NC_001148.4_cds_NP_015498.1_5959 [locus_tag=YPR172W] [db_xref=SGD:S000006376,GeneID:856302] [protein=pyridoxal 5'-phosphate synthase] [protein_id=NP_015498.1] [location=885796..886398] [gbkey=CDS]	603	-1	-1.7516911279302523	-1.4373297558474907	-0.3143613720827616	6	0	91	0	-0.9340659340659341
>lcl|NC_001144.5_cds_NP_001335794.1_3754 [locus_tag=YLR111W] [db_xref=SGD:S000004101,GeneID:850801] [protein=hypothetical protein] [protein_id=NP_001335794.1] [location=370391..370723] [gbkey=CDS]	333	-1	-1.8235322504876312	-0.759560760548943	-1.0639714899386883	0	0	64	99	-1.0
>lcl|NC_001144.5_cds_NP_013459.1_3995 [gene=ILV5] [locus_tag=YLR355C] [db_xref=SGD:S000004347,GeneID:851069] [protein=ketol-acid reductoisomerase] [protein_id=NP_013459.1] [location=complement(838066..839253)] [gbkey=CDS]	1188	-1	-2.1027931850301056	-0.7972546290957996	-1.305538555934306	9	0	210	0	-0.9571428571428572
>lcl|NC_001147.6_cds_NP_014531.1_5027 [gene=SHR5] [locus_tag=YOL110W] [db_xref=SGD:S000005470,GeneID:854039] [protein=Shr5p] [protein_id=NP_014531.1] [location=109176..109889] [gbkey=CDS]	714	-1	-1.4168847504449853	-0.7415990752291928	-0.6752856752157925	0	0	101	0	-1.0
>lcl|NC_001136.10_cds_NP_010069.1_712 [gene=SHR3] [locus_tag=YDL212W] [db_xref=SGD:S000002371,GeneID:851314] [protein=Shr3p] [protein_id=NP_010069.1] [location=78426..79058] [gbkey=CDS]	633	-1	-1.7470804935642317	-1.0837632105714932	-0.6633172829927385	0	0	91	0	-1.0
>lcl|NC_001134.8_cds_NP_009759.3_406 [gene=BEM1] [locus_tag=YBR200W] [db_xref=SGD:S000000404,GeneID:852499] [protein=phosphatidylinositol-3-phosphate-binding protein BEM1] [protein_id=NP_009759.3] [location=620872..622527] [gbkey=CDS]	1656	-1	-1.5549176848455146	-1.3355981271702009	-0.21931955767531375	0	0	215	0	-1.0
>lcl|NC_001137.3_cds_NP_011082.3_1692 [gene=BEM2] [locus_tag=YER155C] [db_xref=SGD:S000000957,GeneID:856899] [protein=Bem2p] [protein_id=NP_011082.3] [location=complement(476345..482848)] [gbkey=CDS]	6504	-1	-1.5788952422398042	-1.3386061661807422	-0.2402890760590619	0	0	724	0	-1.0
>lcl|NC_001148.4_cds_NP_015210.1_5683 [gene=BEM3] [locus_tag=YPL115C] [db_xref=SGD:S000006036,GeneID:855988] [protein=Bem3p] [protein_id=NP_015210.1] [location=complement(332100..335486)] [gbkey=CDS]	3387	-1	-1.2855494741973423	-1.245918965374202	-0.03963050882314034	6	18	462	27	-0.950920245398773
>lcl|NC_001148.4_cds_NP_015164.1_5637 [gene=BEM4] [locus_tag=YPL161C] [db_xref=SGD:S000006082,GeneID:855942] [protein=Bem4p] [protein_id=NP_015164.1] [location=complement(244319..246220)] [gbkey=CDS]	1902	-1	-1.5536434317430396	-0.9056849003138852	-0.6479585314291545	0	0	273	0	-1.0
>lcl|NC_001135.5_cds_NP_009918.1_566 [gene=ILV6] [locus_tag=YCL009C] [db_xref=SGD:S000000515,GeneID:850348] [protein=acetolactate synthase regulatory subunit] [protein_id=NP_009918.1] [location=complement(104619..105548)] [gbkey=CDS]	930	102	-1.7026826548817853	-1.8190992322137365	0.11641657733195121	15	43	45	1374	0.9591261451726568
>lcl|NC_001139.9_cds_NP_011520.2_2116 [gene=PRP18] [locus_tag=YGR006W] [db_xref=SGD:S000003238,GeneID:852889] [protein=mRNA splicing protein PRP18] [protein_id=NP_011520.2] [location=506070..506825] [gbkey=CDS]	756	-1	-1.5373665073690048	-0.9608218904796242	-0.5765446168893806	0	0	137	0	-1.0
>lcl|NC_001144.5_cds_NP_013064.1_3611 [gene=PRP19] [locus_tag=YLL036C] [db_xref=SGD:S000003959,GeneID:850623] [protein=E3 ubiquitin-protein ligase PRP19] [protein_id=NP_013064.1] [location=complement(66745..68256)] [gbkey=CDS]	1512	45	-1.8286957970022657	-2.0059085106535006	0.17721271365123492	0	1	0	2013	0.9995032290114257
>lcl|NC_001137.3_cds_NP_011009.1_1620 [gene=ILV1] [locus_tag=YER086W] [db_xref=SGD:S000000888,GeneID:856819] [protein=threonine ammonia-lyase ILV1] [protein_id=NP_011009.1] [location=328477..330207] [gbkey=CDS]	1731	-1	-1.6119358399225352	-1.4824716738457973	-0.12946416607673794	3	0	256	0	-0.98828125
>lcl|NC_001143.9_cds_NP_013012.3_3562 [gene=PRP16] [locus_tag=YKR086W] [db_xref=SGD:S000001794,GeneID:853961] [protein=DEAH-box RNA helicase PRP16] [protein_id=NP_013012.3] [location=599857..603072] [gbkey=CDS]	3216	-1	-1.5718078693139	-1.5032634446542996	-0.06854442465960031	14	0	391	0	-0.9641943734015346
>lcl|NC_001136.10_cds_NP_010241.1_872 [gene=PRP11] [locus_tag=YDL043C] [db_xref=SGD:S000002201,GeneID:851518] [protein=Prp11p] [protein_id=NP_010241.1] [location=complement(375680..376480)] [gbkey=CDS]	801	-1	-1.5933443260517393	-0.16887802953805	-1.4244662965136892	0	0	126	0	-1.0
>lcl|NC_001142.9_cds_NP_012550.1_3127 [gene=ILV3] [locus_tag=YJR016C] [db_xref=SGD:S000003777,GeneID:853473] [protein=dihydroxy-acid dehydratase ILV3] [protein_id=NP_012550.1] [location=complement(464451..466208)] [gbkey=CDS]	1758	159	-1.7381310985071714	-2.12915465317496	0.3910235546677887	9	30	56	2763	0.9861653068463995
>lcl|NC_001136.10_cds_NP_010559.3_1183 [gene=DON1] [locus_tag=YDR273W] [db_xref=SGD:S000002681,GeneID:851866] [protein=Don1p] [protein_id=NP_010559.3] [location=1010176..1011273] [gbkey=CDS]	1098	-1	-1.5497666918750561	-1.515339751005091	-0.03442694086996512	5	15	161	23	-0.8913043478260869
>lcl|NC_001146.8_cds_NP_014198.1_4699 [gene=PSY2] [locus_tag=YNL201C] [db_xref=SGD:S000005145,GeneID:855520] [protein=Psy2p] [protein_id=NP_014198.1] [location=complement(260627..263203)] [gbkey=CDS]	2577	-1	-1.55737647564278	-1.3302606412648708	-0.22711583437790916	0	0	359	0	-1.0
>lcl|NC_001144.5_cds_NP_013480.1_4016 [gene=PSY3] [locus_tag=YLR376C] [db_xref=SGD:S000004368,GeneID:851091] [protein=Psy3p] [protein_id=NP_013480.1] [location=complement(872826..873554)] [gbkey=CDS]	729	-1	-1.5108143491034345	-0.40910485988747786	-1.1017094892159567	5	0	136	0	-0.9632352941176471
>lcl|NC_001136.10_cds_NP_010796.1_1411 [gene=GNP1] [locus_tag=YDR508C] [db_xref=SGD:S000002916,GeneID:852121] [protein=glutamine permease GNP1] [protein_id=NP_010796.1] [location=complement(1466453..1468444)] [gbkey=CDS]	1992	-1	-1.5814140711201954	-1.46381297441799	-0.11760109670220542	3	0	277	0	-0.9891696750902527
>lcl|NC_001139.9_cds_NP_011750.1_2343 [gene=YHB1] [locus_tag=YGR234W] [db_xref=SGD:S000003466,GeneID:853149] [protein=flavohemoglobin] [protein_id=NP_011750.1] [location=959904..961103] [gbkey=CDS]	1200	147	-1.6613684363132581	-1.7309666849794398	0.0695982486661817	0	47	0	1924	0.9755717255717256
>lcl|NC_001135.5_cds_NP_009946.1_592 [gene=MAK32] [locus_tag=YCR019W] [db_xref=SGD:S000000612,GeneID:850381] [protein=Mak32p] [protein_id=NP_009946.1] [location=152837..153928] [gbkey=CDS]	1092	-1	-1.561443823155927	-1.12328670890203	-0.4381571142538969	0	0	154	0	-1.0
>lcl|NC_001146.8_cds_NP_014088.1_4596 [gene=SKP2] [locus_tag=YNL311C] [db_xref=SGD:S000005255,GeneID:855405] [protein=putative SCF ubiquitin ligase complex subunit SKP2] [protein_id=NP_014088.1] [location=complement(49397..51688)] [gbkey=CDS]	2292	-1	-1.6578081983372766	-1.5724747929425962	-0.08533340539468037	3	15	263	50	-0.9424920127795527
>lcl|NC_001136.10_cds_NP_010615.3_1240 [gene=SKP1] [locus_tag=YDR328C] [db_xref=SGD:S000002736,GeneID:851928] [protein=SCF ubiquitin ligase subunit SKP1] [protein_id=NP_010615.3] [location=complement(1125434..1126018)] [gbkey=CDS]	585	-1	-1.7484483471623138	-1.5466090843170082	-0.20183926284530562	6	1	93	60	-0.954248366013072
>lcl|NC_001136.10_cds_NP_010114.1_754 [gene=NRP1] [locus_tag=YDL167C] [db_xref=SGD:S000002326,GeneID:851387] [protein=Nrp1p] [protein_id=NP_010114.1] [location=complement(160995..163154)] [gbkey=CDS]	2160	-1	-1.3526797411596005	-1.040687049083608	-0.31199269207599256	0	0	272	0	-1.0
>lcl|NC_001138.5_cds_NP_116700.1_1846 [gene=KEG1] [locus_tag=YFR042W] [db_xref=SGD:S000001938,GeneID:850603] [protein=Keg1p] [protein_id=NP_116700.1] [location=238458..239060] [gbkey=CDS]	603	57	-1.2432798377671614	-1.274538036690483	0.0312581989233216	19	36	45	807	0.9354460093896714
>lcl|NC_001145.3_cds_NP_013837.1_4357 [gene=ASI1] [locus_tag=YMR119W] [db_xref=SGD:S000004725,GeneID:855147] [protein=putative ubiquitin-protein ligase ASI1] [protein_id=NP_013837.1] [location=505333..507207] [gbkey=CDS]	1875	-1	-1.52206391329332	-1.303149244355331	-0.21891466893798905	0	0	239	0	-1.0
>lcl|NC_001142.9_cds_NP_012626.1_3196 [gene=FIP1] [locus_tag=YJR093C] [db_xref=SGD:S000003853,GeneID:853555] [protein=cleavage polyadenylation factor subunit FIP1] [protein_id=NP_012626.1] [location=complement(603220..604203)] [gbkey=CDS]	984	-1	-1.6932632354691832	-1.0056743144472782	-0.687588921021905	0	0	164	0	-1.0
>lcl|NC_001134.8_cds_NP_009689.3_337 [gene=CCZ1] [locus_tag=YBR131W] [db_xref=SGD:S000000335,GeneID:852428] [protein=Ccz1p] [protein_id=NP_009689.3] [location=497163..499277] [gbkey=CDS]	2115	-1	-1.6215528917654713	-1.5242718775650113	-0.09728101420046009	1	0	282	0	-0.9964539007092199
>lcl|NC_001135.5_cds_NP_009944.2_591 [gene=SRD1] [locus_tag=YCR018C] [db_xref=SGD:S000000611,GeneID:850377] [protein=Srd1p] [protein_id=NP_009944.2] [location=complement(148238..148903)] [gbkey=CDS]	666	-1	-1.4193975693851233	-1.0611332949904912	-0.35826427439463204	0	0	104	0	-1.0
>lcl|NC_001145.3_cds_NP_014017.1_4535 [gene=HAS1] [locus_tag=YMR290C] [db_xref=SGD:S000004903,GeneID:855335] [protein=ATP-dependent RNA helicase HAS1] [protein_id=NP_014017.1] [location=complement(850074..851591)] [gbkey=CDS]	1518	-1	-1.9944073949305852	-0.8374073208795481	-1.157000074051037	0	0	226	0	-1.0
>lcl|NC_001147.6_cds_NP_014905.1_5389 [gene=GPN2] [locus_tag=YOR262W] [db_xref=SGD:S000005788,GeneID:854436] [protein=putative GTPase GPN2] [protein_id=NP_014905.1] [location=817292..818335] [gbkey=CDS]	1044	-1	-1.7774352365050567	-0.6546014853795352	-1.1228337511255215	0	0	157	0	-1.0
